Planta,Centro,Producto,Cliente,Costo_Plant_Centro,Costo_Centro_Cliente
Planta_3,Centro_10,Producto_4,Cliente_11,3.52,8.53
Planta_3,Centro_10,Producto_5,Cliente_11,4.29,5.97
Planta_3,Centro_10,Producto_1,Cliente_12,7.16,10.81
Planta_3,Centro_10,Producto_2,Cliente_12,8.6,8.01
Planta_3,Centro_10,Producto_3,Cliente_12,2.58,6.28
Planta_3,Centro_10,Producto_4,Cliente_12,9.84,10.16
Planta_3,Centro_10,Producto_5,Cliente_12,7.68,3.09
Planta_3,Centro_10,Producto_1,Cliente_13,6.15,3.45
Planta_3,Centro_10,Producto_2,Cliente_13,6.55,14.05
Planta_3,Centro_10,Producto_3,Cliente_13,9.75,9.49
Planta_3,Centro_10,Producto_4,Cliente_13,5.67,14.34
Planta_3,Centro_10,Producto_5,Cliente_13,7.39,3.78
Planta_3,Centro_10,Producto_1,Cliente_14,5.73,5.88
Planta_3,Centro_10,Producto_2,Cliente_14,5.76,8.47
Planta_3,Centro_10,Producto_3,Cliente_14,6.66,7.28
Planta_3,Centro_10,Producto_4,Cliente_14,3.31,9.04
Planta_3,Centro_10,Producto_5,Cliente_14,8.64,10.97
Planta_3,Centro_10,Producto_1,Cliente_15,4.71,14.23
Planta_3,Centro_10,Producto_2,Cliente_15,9.3,5.51
Planta_3,Centro_10,Producto_3,Cliente_15,2.32,11.9
Planta_3,Centro_10,Producto_4,Cliente_15,8.62,14.61
Planta_3,Centro_10,Producto_5,Cliente_15,9.12,10.21
Planta_3,Centro_10,Producto_1,Cliente_16,6.24,3.33
Planta_3,Centro_10,Producto_2,Cliente_16,3.97,8.52
Planta_3,Centro_10,Producto_3,Cliente_16,7.03,9.69
Planta_3,Centro_10,Producto_4,Cliente_16,7.94,6.36
Planta_3,Centro_10,Producto_5,Cliente_16,6.52,4.06
Planta_3,Centro_10,Producto_1,Cliente_17,5.31,12.0
Planta_3,Centro_10,Producto_2,Cliente_17,7.55,14.89
Planta_3,Centro_10,Producto_3,Cliente_17,4.22,8.98
Planta_3,Centro_10,Producto_4,Cliente_17,4.64,8.29
Planta_3,Centro_10,Producto_5,Cliente_17,8.86,11.21
Planta_3,Centro_10,Producto_1,Cliente_18,9.06,5.44
Planta_3,Centro_10,Producto_2,Cliente_18,8.99,3.72
Planta_3,Centro_10,Producto_3,Cliente_18,9.11,6.95
Planta_3,Centro_10,Producto_4,Cliente_18,4.52,9.15
Planta_3,Centro_10,Producto_5,Cliente_18,9.53,3.57
Planta_3,Centro_10,Producto_1,Cliente_19,4.82,13.28
Planta_3,Centro_10,Producto_2,Cliente_19,5.17,5.39
Planta_3,Centro_10,Producto_3,Cliente_19,5.4,7.63
Planta_3,Centro_10,Producto_4,Cliente_19,9.32,12.14
Planta_3,Centro_10,Producto_5,Cliente_19,6.04,14.86
Planta_3,Centro_10,Producto_1,Cliente_20,5.72,3.7
Planta_3,Centro_10,Producto_2,Cliente_20,4.1,8.23
Planta_3,Centro_10,Producto_3,Cliente_20,3.26,14.37
Planta_3,Centro_10,Producto_4,Cliente_20,8.13,6.22
Planta_3,Centro_10,Producto_5,Cliente_20,6.73,11.66
